ticker,name,price,close_raw,change_pct,rec_score,mfc_score,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,ai_prediction,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
CRTO,Criteo S.A.,$17.14,17.139999389648438,5.74,3.5,35.3,False,False,False,46.5,Markdown,"{'trend': 5, 'momentum': 52.2, 'flow': 51.0, 'volatility': 23, 'structure': 15.0, 'momentum_quality': 4.2, 'insider': 50.0}",0.0,-1.556548429184227,0.0309,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),True,상승,하단,역배열,-3.6,10.0,하락,1329099.6621350513,-0.794,-0.059,0.53967,0.037890002,180058496.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚡ 갭업 +5.7%', 'cls': 'positive'}, {'text': '🚨 EPS 급락(-79%)', 'cls': 'negative'}, {'text': '⚠️ 매출 감소(-6%)', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 35, 'wyckoff': 10, 'stochastic': 63.52756712367397, 'obv': 75, 'bollinger': 100, 'momentum_quality': 4.2, 'regime_score': 50, 'rr_score': 84.7, 'base_tech': np.float64(39.4)}",N/A,,0,0,0,False,False
PPTA,Perpetua Resources Corp.,$24.64,24.639999389648438,-7.51,2.3,28.7,False,False,False,36.1,Markdown,"{'trend': 40.0, 'momentum': 29.5, 'flow': 8.0, 'volatility': 38, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",0.0,0.4783313795418896,0.1205,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,혼합,-14.1,5.0,하락,14758947.33803666,,,,,-114962448.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -7.5% (반등?)', 'cls': 'neutral'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (12.05%)', 'cls': 'negative'}]","{'mfc': 29, 'wyckoff': 10, 'stochastic': 0, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(22.8)}",N/A,,0,0,0,False,False
PPBT,PPBT,$3.51,3.509999990463257,-7.14,2.0,19.1,False,False,False,36.5,Markdown,"{'trend': 5, 'momentum': 31.3, 'flow': 3.0, 'volatility': 18, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",0.0,5.51696365649854,0.0113,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,역배열,-15.6,13.0,하락,370293.7961152143,,,,,-54000.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -7.1% (반등?)', 'cls': 'neutral'}, {'text': '🔥 거래량 2.6x', 'cls': 'positive'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '거래량 폭발', 'cls': 'neutral'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 19, 'wyckoff': 10, 'stochastic': 45.915755321514965, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(25.0)}",N/A,,0,0,0,False,False
PAAS,Pan American Silver Corp.,$52.87,52.869998931884766,-3.89,1.8,43.4,False,False,False,42.2,Distribution,"{'trend': 73.0, 'momentum': 45.9, 'flow': 0, 'volatility': 48, 'structure': 30.0, 'momentum_quality': 68.5, 'insider': 50.0}",-3.0,12.008556776848005,0.0,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,하락,하단,골든크로스 진행,-5.4,5.0,하락,60124851.07049014,1.704,0.493,0.55724996,0.48094,1300125056.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '🔻 갭다운 -3.9% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +12.0%)', 'cls': 'negative'}]","{'mfc': 43, 'wyckoff': 30, 'stochastic': 2.8775230674747405, 'obv': 25, 'bollinger': 100, 'momentum_quality': 68.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(42.2)}",N/A,,0,0,0,False,False
VALE,VALE S.A.,$16.01,16.010000228881836,-1.84,1.0,36.1,False,False,False,42.9,Markdown,"{'trend': 33.0, 'momentum': 40.8, 'flow': 5.0, 'volatility': 78, 'structure': 15.0, 'momentum_quality': 31.4, 'insider': 50.0}",0.0,8.760076860771925,0.0150999995,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-3.4,0.0,하락,214161263.76651326,0.219,0.027,0.35076,0.28124002,10600125440.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +8.8%)', 'cls': 'negative'}]","{'mfc': 36, 'wyckoff': 10, 'stochastic': 19.18211350403321, 'obv': 25, 'bollinger': 100, 'momentum_quality': 31.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(32.4)}",N/A,,0,0,0,False,False
BSX,Boston Scientific Corporation,$56.81,56.810001373291016,1.59,-1.0,43.4,False,False,False,45.9,Markdown,"{'trend': 5, 'momentum': 78.9, 'flow': 35.0, 'volatility': 53, 'structure': 15.0, 'momentum_quality': 76.4, 'insider': 50.0}",-6.0,21.732634718246903,0.019299999,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),True,상승,하단,역배열,-0.4,0.0,하락,-277876654.20342565,0.99,0.116,0.68943,0.20603001,2807124992.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +21.7%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 43, 'wyckoff': 10, 'stochastic': 100, 'obv': 75, 'bollinger': 100, 'momentum_quality': 76.4, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(57.4)}",N/A,,0,0,0,False,False
CPIX,Cumberland Pharmaceuticals Inc.,$5.41,5.409999847412109,5.66,-1.1,61.3,True,False,False,71.5,Markup,"{'trend': 100, 'momentum': 53.5, 'flow': 48.0, 'volatility': 3, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-8.0,376.97936791455544,0.0598,Core Holding,매수 우위 (안정적 상승 추세 안착),False,상승,상단,정배열,20.9,10.0,상승,-40499478.49872368,,-0.22,0.82891,-0.3427,4907510.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚡ 갭업 +5.7%', 'cls': 'positive'}, {'text': '🚨 매출 강하락(-22%)', 'cls': 'negative'}, {'text': '🔴 영업손실(-34%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '💎 품절주 (Low Float)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +377.0%)', 'cls': 'negative'}]","{'mfc': 61, 'wyckoff': 80, 'stochastic': 42.07866415247583, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 91.0, 'base_tech': np.float64(64.9)}",N/A,,0,0,0,False,False
RGTI,"Rigetti Computing, Inc.",$15.96,15.960000038146973,-3.97,-1.5,32.7,False,False,False,42.8,Markdown,"{'trend': 28.0, 'momentum': 38.3, 'flow': 33.0, 'volatility': 38, 'structure': 15.0, 'momentum_quality': 15.6, 'insider': 50.0}",-1.5,2.4028189779699334,0.1523,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-10.6,5.0,하락,213041766.91902152,-0.223,1.989,0.29952,-5.8979497,-6209875.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -4.0% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ EPS 감소(-22%)', 'cls': 'negative'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-590%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (15.23%)', 'cls': 'negative'}]","{'mfc': 33, 'wyckoff': 10, 'stochastic': 7.720361037712522, 'obv': 25, 'bollinger': 100, 'momentum_quality': 15.6, 'regime_score': 50, 'rr_score': 85.6, 'base_tech': np.float64(27.5)}",N/A,,0,0,0,False,False
RKLB,Rocket Lab Corporation,$127.31,127.30999755859375,-2.94,-1.7,74.3,False,False,False,69.6,Markup,"{'trend': 100, 'momentum': 86.1, 'flow': 99.0, 'volatility': 3, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-8.0,33.6989872533732,0.0579,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,30.2,5.0,상승,388231167.843319,,0.635,0.36556,-0.22356,-214999376.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🔻 갭다운 -2.9% (반등?)', 'cls': 'neutral'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-22%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '⚠️ 이격도 과다', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +33.7%)', 'cls': 'negative'}]","{'mfc': 74, 'wyckoff': 80, 'stochastic': 39.18989206813457, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 71.1, 'base_tech': np.float64(69.1)}",N/A,,0,0,0,False,False
PLTR,Palantir Technologies Inc.,$135.26,135.25999450683594,0.09,-2.5,38.7,False,False,False,45.2,Markdown,"{'trend': 5, 'momentum': 50.9, 'flow': 69.0, 'volatility': 53, 'structure': 15.0, 'momentum_quality': 31.8, 'insider': 50.0}",-3.0,17.10757707549668,0.0277,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),True,상승,하단,역배열,-2.5,0.0,상승,-42957762.50069153,3.067,0.847,0.84073997,0.46183997,1752997120.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +17.1%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 39, 'wyckoff': 10, 'stochastic': 60.83718171188507, 'obv': 75, 'bollinger': 100, 'momentum_quality': 31.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(44.4)}",N/A,,0,0,0,False,False
FLNC,"Fluence Energy, Inc.",$17.91,17.90999984741211,-8.34,-4.1,53.1,False,False,False,52.3,Distribution,"{'trend': 68.0, 'momentum': 85.4, 'flow': 32.0, 'volatility': 23, 'structure': 30.0, 'momentum_quality': 100, 'insider': 50.0}",-8.0,15.030041145871007,0.4123,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,하락,상단,혼합,8.0,5.0,상승,-14733523.169445597,,0.077,0.11708,-0.08434,-133672128.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '🔻 갭다운 -8.3% (반등?)', 'cls': 'neutral'}, {'text': '🚨 공매도 비중 주의 (41.23%)', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +15.0%)', 'cls': 'negative'}]","{'mfc': 53, 'wyckoff': 30, 'stochastic': 34.76620114770354, 'obv': 25, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 91.3, 'base_tech': np.float64(46.2)}",N/A,,0,0,0,False,False
VFC,VFC,$16.74,16.739999771118164,-0.89,-5.0,26.7,False,False,False,36.8,Markdown,"{'trend': 10.0, 'momentum': 41.7, 'flow': 0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 3.5, 'insider': 50.0}",-5.0,15.81359911011034,0.092,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,데드크로스 진행,-9.5,8.0,하락,-76333849.07259658,0.793,0.015,0.50798,0.10953,781847872.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔥 거래량 2.6x', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '거래량 폭발', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +15.8%)', 'cls': 'negative'}]","{'mfc': 27, 'wyckoff': 10, 'stochastic': 50.844867737550835, 'obv': 25, 'bollinger': 100, 'momentum_quality': 3.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.8)}",N/A,,0,0,0,False,False
HMY,Harmony Gold Mining Company Lim,$16.37,16.3700008392334,-0.49,-5.2,49.7,False,False,False,47.6,Distribution,"{'trend': 68.0, 'momentum': 49.6, 'flow': 23.0, 'volatility': 53, 'structure': 30.0, 'momentum_quality': 55.6, 'insider': 50.0}",-6.0,61.277789587282896,0.0139,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,하락,하단,골든크로스 진행,-1.3,0.0,상승,-20856729.089422684,0.241,0.195,0.43502,0.3334,15133625344.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +61.3%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 50, 'wyckoff': 30, 'stochastic': 21.56430379735894, 'obv': 25, 'bollinger': 100, 'momentum_quality': 55.6, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(44.7)}",N/A,,0,0,0,False,False
CMCSA,Comcast Corporation,$24.80,24.799999237060547,-0.52,-6.4,42.1,False,False,False,32.5,Distribution,"{'trend': 48.0, 'momentum': 31.9, 'flow': 37.0, 'volatility': 58, 'structure': 30.0, 'momentum_quality': 19.3, 'insider': 50.0}",0.0,9.829223268979096,0.0274,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,상승,하단,혼합,-6.6,0.0,하락,-295704263.46187323,-0.356,0.053,0.70129997,0.13145,4013125120.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': '⚠️ EPS 감소(-36%)', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +9.8%)', 'cls': 'negative'}]","{'mfc': 42, 'wyckoff': 30, 'stochastic': 47.39857879307291, 'obv': 75, 'bollinger': 100, 'momentum_quality': 19.3, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(45.7)}",N/A,,0,0,0,False,False
SYF,Synchrony Financial,$69.39,69.38999938964844,-2.34,-7.1,33.5,False,False,False,38.4,Markdown,"{'trend': 30.0, 'momentum': 36.9, 'flow': 0, 'volatility': 78, 'structure': 15.0, 'momentum_quality': 26.8, 'insider': 50.0}",-8.0,43.54600199752841,0.08140001,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-5.8,5.0,하락,-22353779.538442045,0.063,0.061,,0.48032,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.3% (반등?)', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +43.5%)', 'cls': 'negative'}]","{'mfc': 34, 'wyckoff': 10, 'stochastic': 42.32611887557867, 'obv': 25, 'bollinger': 100, 'momentum_quality': 26.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(33.6)}",N/A,,0,0,0,False,False
BBD,Banco Bradesco Sa,$3.43,3.430000066757202,-2.28,-7.8,33.7,False,False,False,33.8,Markdown,"{'trend': 55.0, 'momentum': 32.1, 'flow': 0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",-6.0,83.92241069101891,0.0037,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,혼합,-8.4,5.0,하락,-356534433.1623952,-0.076,0.105,,0.35085,,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.3% (반등?)', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +83.9%)', 'cls': 'negative'}]","{'mfc': 34, 'wyckoff': 10, 'stochastic': 47.01265714056457, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(30.2)}",N/A,,0,0,0,False,False
DNN,Denison Mines Corp,$3.16,3.1600000858306885,-2.77,-9.1,27.1,False,False,False,34.3,Markdown,"{'trend': 40.0, 'momentum': 29.2, 'flow': 11.0, 'volatility': 38, 'structure': 15.0, 'momentum_quality': 0, 'insider': 50.0}",2.0,3.5302991325568986,0.0,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단 이탈,혼합,-14.2,5.0,하락,355071766.4399266,,-0.196,-0.58271,-20.60759,-95892000.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -2.8% (반등?)', 'cls': 'neutral'}, {'text': '⚠️ 매출 감소(-20%)', 'cls': 'negative'}, {'text': '🔴 영업손실(-2061%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}]","{'mfc': 27, 'wyckoff': 10, 'stochastic': 42.848770434589376, 'obv': 25, 'bollinger': 100, 'momentum_quality': 0, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(27.4)}",N/A,,0,0,0,False,False
ENLT,Enlight Renewable Energy Ltd.,$85.42,85.41999816894531,3.44,-9.4,43.0,False,False,False,49.7,Markdown,"{'trend': 50.0, 'momentum': 43.4, 'flow': 47.0, 'volatility': 73, 'structure': 15.0, 'momentum_quality': 24.3, 'insider': 50.0}",-6.0,109.54478307558966,0.0031,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,하단,데드크로스 진행,-4.0,10.0,상승,133928.64669202943,-0.745,0.426,0.72773004,0.54848,-1842522112.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚡ 갭업 +3.4%', 'cls': 'positive'}, {'text': '🚨 EPS 급락(-74%)', 'cls': 'negative'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +109.5%)', 'cls': 'negative'}]","{'mfc': 43, 'wyckoff': 10, 'stochastic': 14.506310399818638, 'obv': 25, 'bollinger': 100, 'momentum_quality': 24.3, 'regime_score': 50, 'rr_score': 82.6, 'base_tech': np.float64(33.2)}",N/A,,0,0,0,False,False
KEEL,Keel Infrastructure Corp.,$4.21,4.210000038146973,0.72,-10.6,75.7,False,False,False,64.1,Markup,"{'trend': 100, 'momentum': 83.2, 'flow': 100, 'volatility': 23, 'structure': 65.0, 'momentum_quality': 100, 'insider': 50.0}",-2.0,8.158413846177167,0.123100005,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,정배열,14.9,0.0,상승,-38365284.1536298,,-0.224,-0.20806,-1.4365801,-159382368.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 매출 강하락(-22%)', 'cls': 'negative'}, {'text': '🔴 영업손실(-144%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (12.31%)', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +8.2%)', 'cls': 'negative'}]","{'mfc': 76, 'wyckoff': 80, 'stochastic': 36.428785384214315, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 65.6, 'base_tech': np.float64(69.3)}",N/A,,0,0,0,False,False
ZBIO,"Zenas BioPharma, Inc.",$17.84,17.84000015258789,5.5,-11.2,23.4,False,True,False,41.8,Markdown,"{'trend': 5, 'momentum': 38.7, 'flow': 6.0, 'volatility': 43, 'structure': 15.0, 'momentum_quality': 14.9, 'insider': 50.0}",-8.0,15.931958479004779,0.261,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,역배열,-6.9,10.0,하락,11108236.326026719,,,,,-166289872.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚡ 갭업 +5.5%', 'cls': 'positive'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚀 숏스퀴즈 가능성', 'cls': 'positive'}, {'text': '🚨 공매도 비중 주의 (26.10%)', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +15.9%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 23, 'wyckoff': 10, 'stochastic': 33.81384789170934, 'obv': 25, 'bollinger': 100, 'momentum_quality': 14.9, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(27.3)}",N/A,,0,0,0,False,False
FIS,Fidelity National Information S,$43.50,43.5,0.3,-11.4,36.7,False,False,False,42.1,Markdown,"{'trend': 5, 'momentum': 52.6, 'flow': 35.0, 'volatility': 53, 'structure': 15.0, 'momentum_quality': 35.3, 'insider': 50.0}",-8.0,23.250584553844835,0.0382,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-3.3,0.0,상승,-26668878.498077743,29.727,0.301,0.36285,0.16388,2446874880.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +23.3%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 37, 'wyckoff': 10, 'stochastic': 70.86131094327918, 'obv': 25, 'bollinger': 100, 'momentum_quality': 35.3, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(39.4)}",N/A,,0,0,0,False,False
TOST,"Toast, Inc.",$23.22,23.219999313354492,2.56,-13.5,24.4,False,False,False,35.6,Markdown,"{'trend': 5, 'momentum': 38.3, 'flow': 0, 'volatility': 18, 'structure': 30.0, 'momentum_quality': 3.5, 'insider': 50.0}",-5.0,11.63848622250663,0.0621,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단,역배열,-12.8,10.0,하락,-138241390.43995032,1.25,0.219,0.26357,0.06748,588124992.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚡ 갭업 +2.6%', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'RSI 상승 다이버전스', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +11.6%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 24, 'wyckoff': 10, 'stochastic': 52.0919021751544, 'obv': 25, 'bollinger': 100, 'momentum_quality': 3.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.1)}",N/A,,0,0,0,False,False
EIX,Edison International,$70.68,70.68000030517578,3.27,-14.6,66.6,False,False,False,53.2,Accumulation,"{'trend': 86.0, 'momentum': 71.3, 'flow': 39.0, 'volatility': 73, 'structure': 75.0, 'momentum_quality': 73.0, 'insider': 50.0}",-8.0,26.217278049187108,0.0403,Tactical Hold,"중립 대기 (방향성 탐색 중, 뚜렷한 주도력 부재)",False,하락,상단,골든크로스 진행,1.8,10.0,상승,16830168.976422552,-0.63,0.077,0.58677,0.27492002,-1134000000.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '⚡ 갭업 +3.3%', 'cls': 'positive'}, {'text': '🚨 EPS 급락(-63%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +26.2%)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}]","{'mfc': 67, 'wyckoff': 100, 'stochastic': 43.887926362385805, 'obv': 25, 'bollinger': 0, 'momentum_quality': 73.0, 'regime_score': 50, 'rr_score': 89.7, 'base_tech': np.float64(60.5)}",N/A,,0,0,0,False,False
BIOA,"BioAge Labs, Inc.",$16.37,16.3700008392334,6.71,-15.0,36.8,False,False,False,43.5,Markdown,"{'trend': 40.0, 'momentum': 37.5, 'flow': 39.0, 'volatility': 43, 'structure': 15.0, 'momentum_quality': 20.5, 'insider': 50.0}",-8.0,20.851499332141042,0.048,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,혼합,-6.4,10.0,상승,3627506.2241853205,,0.91,,-9.15404,-58337752.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚡ 갭업 +6.7%', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-915%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +20.9%)', 'cls': 'negative'}]","{'mfc': 37, 'wyckoff': 10, 'stochastic': 0, 'obv': 25, 'bollinger': 100, 'momentum_quality': 20.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(28.8)}",N/A,,0,0,0,False,False
CHWY,CHWY,$19.66,19.65999984741211,-9.11,-15.8,23.7,False,False,False,25.0,Markdown,"{'trend': 5, 'momentum': 29.7, 'flow': 8.0, 'volatility': 28, 'structure': 20.0, 'momentum_quality': 4.2, 'insider': 50.0}",-2.0,9.296247843358561,0.0892,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),True,하락,하단 이탈,역배열,-17.7,5.0,하락,-119522080.53570732,0.719,0.005,0.29789,0.01302,453062496.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🔻 갭다운 -9.1% (반등?)', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +9.3%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}]","{'mfc': 24, 'wyckoff': 10, 'stochastic': 50.274822739054144, 'obv': 25, 'bollinger': 100, 'momentum_quality': 4.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(27.8)}",N/A,,0,0,0,False,False
