ticker,name,price,close_raw,sector,industry,change_pct,rec_score,mfc_score,held_percent_insiders,low_float,short_squeeze,ai_momentum,rsi,phase,mfc_breakdown,short_interest_adj,short_interest_change,short_interest_ratio,rating,advice_short,stoch_golden,obv_trend,bollinger,ma_alignment,deviation_pct,scalping_bonus,adl_trend,adl_val,eps_growth,revenue_growth,gross_margin,operating_margin,free_cashflow,tags,factors,audit_info,ai_prediction,actionScore,recommendation,predictedResult,ai_confidence,gap_pct,volume_surge,volume_surge_projected,near_52w_high,premarket_active
WOLF,"Wolfspeed, Inc.",$32.87,32.869998931884766,Technology,Semiconductors,19.14,18.0,63.7,0.00496,False,False,False,52.9,Markup,"{'trend': 48.0, 'momentum': 100, 'flow': 94.0, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 100, 'insider': 50.0}",4.0,-6.065415703990363,0.0,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,혼합,18.7,-10.0,상승,-55062115.62994661,,-0.19,-0.17403999,-0.71971,76737504.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '⚠️ 매출 감소(-19%)', 'cls': 'negative'}, {'text': '🔴 영업손실(-72%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}]","{'mfc': 64, 'wyckoff': 80, 'stochastic': 87.64893252751135, 'obv': 75, 'bollinger': 0, 'momentum_quality': 100, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(71.2)}","{'base_tech_score': np.float64(71.2), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': -10.0, 'fund_penalty': 33.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,19.14,0.89,0.89,False,False
NVTS,Navitas Semiconductor Corporati,$13.89,13.890000343322754,Technology,Semiconductors,12.02,17.7,63.2,0.06809,False,False,False,52.2,Markup,"{'trend': 60.0, 'momentum': 96.6, 'flow': 79.0, 'volatility': 3, 'structure': 80.0, 'momentum_quality': 97.2, 'insider': 50.0}",-1.5,4.338752240770872,0.1696,Core Holding,매수 우위 (안정적 상승 추세 안착),True,상승,상단,골든크로스 진행,16.6,10.0,상승,46391949.256511375,,-0.273,0.3812,-2.54972,-3814750.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚨 매출 강하락(-27%)', 'cls': 'negative'}, {'text': '🔴 영업손실(-255%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (16.96%)', 'cls': 'negative'}]","{'mfc': 63, 'wyckoff': 80, 'stochastic': 63.39367188696823, 'obv': 75, 'bollinger': 0, 'momentum_quality': 97.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(67.7)}","{'base_tech_score': np.float64(67.7), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 45.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,12.02,0.69,0.69,False,False
GOOG,Alphabet Inc.,$353.47,353.4700012207031,Communication Services,Internet Content & Information,-0.88,17.6,47.4,0.06598,False,False,False,51.0,Markdown,"{'trend': 60.0, 'momentum': 67.6, 'flow': 0, 'volatility': 53, 'structure': 15.0, 'momentum_quality': 71.8, 'insider': 50.0}",-3.0,10.953815775641386,0.0,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,상단,골든크로스 진행,1.6,0.0,하락,162411120.71946955,2.979,0.242,0.60897,0.34033,22665000960.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +11.0%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 47, 'wyckoff': 10, 'stochastic': 19.71613981084138, 'obv': 25, 'bollinger': 0, 'momentum_quality': 71.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(34.5)}","{'base_tech_score': np.float64(34.5), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -18.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.88,0.64,0.64,False,False
IREN,IREN LIMITED,$41.23,41.22999954223633,Financial Services,Capital Markets,8.7,17.4,51.7,0.034730002,False,True,False,51.0,Accumulation,"{'trend': 60.0, 'momentum': 56.8, 'flow': 60.0, 'volatility': 3, 'structure': 75.0, 'momentum_quality': 39.5, 'insider': 50.0}",-8.0,45.429495232279436,0.2709,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,상승,상단,골든크로스 진행,8.8,10.0,상승,-56704036.71525481,,-0.0,0.68397003,-0.64468,-2311044352.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +45.4%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': '🚀 숏스퀴즈 가능성', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔴 영업손실(-64%)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (27.09%)', 'cls': 'negative'}]","{'mfc': 52, 'wyckoff': 100, 'stochastic': 48.00917006051762, 'obv': 75, 'bollinger': 0, 'momentum_quality': 39.5, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(56.8)}","{'base_tech_score': np.float64(56.8), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 20.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 15.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,8.7,0.69,0.69,False,False
OSCR,"Oscar Health, Inc.",$27.90,27.899999618530273,Healthcare,Healthcare Plans,5.12,17.4,40.1,0.052399997,False,False,False,44.1,Markdown,"{'trend': 33.0, 'momentum': 39.7, 'flow': 30.0, 'volatility': 43, 'structure': 15.0, 'momentum_quality': 34.1, 'insider': 50.0}",-5.0,12.085249107460665,0.0798,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,데드크로스 진행,-6.5,10.0,하락,83106516.22468789,,0.704,0.20158,0.079629995,692531392.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +12.1%)', 'cls': 'negative'}, {'text': '📊 VWAP 하회 매수↗', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 40, 'wyckoff': 10, 'stochastic': 19.38005896065592, 'obv': 25, 'bollinger': 100, 'momentum_quality': 34.1, 'regime_score': 50, 'rr_score': 92.4, 'base_tech': np.float64(34.3)}","{'base_tech_score': np.float64(34.3), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -10.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,5.12,1.55,1.55,False,False
SA,"Seabridge Gold, Inc.",$31.13,31.1299991607666,Basic Materials,Gold,7.31,17.2,72.4,0.02414,False,False,False,65.7,Markup,"{'trend': 80.0, 'momentum': 100, 'flow': 100, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 84.0, 'insider': 50.0}",0.0,3.288848831048616,0.0401,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,17.9,10.0,상승,2659925.50326103,,,0.0,0.0,-221568128.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}]","{'mfc': 72, 'wyckoff': 80, 'stochastic': 64.13056928850885, 'obv': 75, 'bollinger': 0, 'momentum_quality': 84.0, 'regime_score': 50, 'rr_score': 93.4, 'base_tech': np.float64(69.0)}","{'base_tech_score': np.float64(69.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 10, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 23.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,7.31,1.25,1.25,False,False
ATMU,Atmus Filtration Technologies I,$51.17,51.16999816894531,Consumer Cyclical,Auto Parts,-6.13,17.1,43.9,0.0049,False,False,False,46.4,Markdown,"{'trend': 53.0, 'momentum': 41.3, 'flow': 26.0, 'volatility': 68, 'structure': 15.0, 'momentum_quality': 15.7, 'insider': 50.0}",2.0,-6.0442880083582855,0.040599998,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,하락,하단,혼합,-2.6,5.0,하락,-2621401.086360854,0.067,0.164,0.2931,0.16973,129375000.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '⚠️ MACD 하향', 'cls': 'negative'}]","{'mfc': 44, 'wyckoff': 10, 'stochastic': 6.9642046433144955, 'obv': 25, 'bollinger': 100, 'momentum_quality': 15.7, 'regime_score': 50, 'rr_score': 78.1, 'base_tech': np.float64(31.4)}","{'base_tech_score': np.float64(31.4), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': -3.0, 'macd_reversal_bonus': -3.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-6.13,1.2,1.2,False,False
GRAB,Grab Holdings Limited,$3.66,3.6600000858306885,Technology,Software - Application,-0.27,16.7,57.5,0.19096,False,False,False,53.6,Accumulation,"{'trend': 53.0, 'momentum': 75.7, 'flow': 33.0, 'volatility': 53, 'structure': 65.0, 'momentum_quality': 90.1, 'insider': 50.0}",-8.0,30.44049570612125,0.0919,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,상승,상단,혼합,2.4,0.0,하락,-617284411.8435214,6.2,0.217,0.40472,0.02106,493249984.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +30.4%)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '📈 EPS 반등/턴어라운드', 'cls': 'positive'}]","{'mfc': 58, 'wyckoff': 100, 'stochastic': 43.30678644423807, 'obv': 75, 'bollinger': 0, 'momentum_quality': 90.1, 'regime_score': 50, 'rr_score': 85.8, 'base_tech': np.float64(65.8)}","{'base_tech_score': np.float64(65.8), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': -6, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': -18.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-0.27,0.62,0.62,False,False
HTFL,"Heartflow, Inc.",$28.82,28.81999969482422,Healthcare,Health Information Services,5.99,16.5,64.0,0.05286,False,False,False,58.0,Markup,"{'trend': 60.0, 'momentum': 95.5, 'flow': 65.0, 'volatility': 33, 'structure': 80.0, 'momentum_quality': 98.2, 'insider': 50.0}",-8.0,39.36313437184718,0.098900005,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),True,상승,상단 돌파,골든크로스 진행,11.5,10.0,상승,3146854.8472607266,,0.413,0.78059995,-0.41877,-48654124.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +39.4%)', 'cls': 'negative'}, {'text': '📊 VWAP 상회 주의', 'cls': 'neutral'}, {'text': 'Stoch 골든크로스', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-42%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}]","{'mfc': 64, 'wyckoff': 80, 'stochastic': 63.392192262729736, 'obv': 75, 'bollinger': 0, 'momentum_quality': 98.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(68.1)}","{'base_tech_score': np.float64(68.1), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 15.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,5.99,0.51,0.51,False,False
AKAM,"Akamai Technologies, Inc.",$110.54,110.54000091552734,Technology,Software - Infrastructure,-6.76,16.3,43.4,0.02123,False,False,False,40.4,Markdown,"{'trend': 60.0, 'momentum': 52.7, 'flow': 22.0, 'volatility': 48, 'structure': 15.0, 'momentum_quality': 6.8, 'insider': 50.0}",-1.5,-1.568026477767152,0.159,Avoid / Sell-off,매도 우위 (전면 회피 - 다중지표 약세 컨플루언스 확인),False,하락,하단,골든크로스 진행,-6.7,5.0,하락,39175374.209604464,-0.234,0.054,0.57452,0.076290004,710060096.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': '📊 VWAP 하회 매수↗', 'cls': 'positive'}, {'text': '⚠️ EPS 감소(-23%)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (15.90%)', 'cls': 'negative'}]","{'mfc': 43, 'wyckoff': 10, 'stochastic': 16.326856729995143, 'obv': 25, 'bollinger': 100, 'momentum_quality': 6.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(31.0)}","{'base_tech_score': np.float64(31.0), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 5.0, 'fund_penalty': 12.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-6.76,1.78,1.78,False,False
LUMN,"Lumen Technologies, Inc.",$6.24,6.239999771118164,Communication Services,Telecom Services,5.76,16.2,46.7,0.080249995,False,False,False,42.2,Markdown,"{'trend': 48.0, 'momentum': 54.2, 'flow': 58.0, 'volatility': 63, 'structure': 15.0, 'momentum_quality': 37.8, 'insider': 50.0}",-2.0,7.216878703322095,0.073,Tactical Hold,매도 우위 (비중 축소 - 지지선 단기 이탈 및 추세 악화),False,상승,하단,혼합,-2.2,10.0,하락,-147187125.1842237,,-0.093,0.47794,-0.02888,2116249984.0,"[{'text': '하락 추세', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '⚠️ 매출 감소(-9%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}]","{'mfc': 47, 'wyckoff': 10, 'stochastic': 15.666742645469697, 'obv': 75, 'bollinger': 100, 'momentum_quality': 37.8, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(42.7)}","{'base_tech_score': np.float64(42.7), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 26.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,5.76,1.36,1.36,False,False
CENX,Century Aluminum Company,$51.23,51.22999954223633,Basic Materials,Aluminum,11.49,16.1,56.9,0.30885,False,False,False,61.7,Accumulation,"{'trend': 55.0, 'momentum': 69.3, 'flow': 30.0, 'volatility': 33, 'structure': 75.0, 'momentum_quality': 92.2, 'insider': 50.0}",-5.0,18.447927765740214,0.1423,Aggressive Buy,매수 우위 (분할 매수 - 바닥 확인 후 모멘텀 턴어라운드),False,하락,상단 돌파,골든크로스 진행,13.5,10.0,하락,3605059.5909648864,,0.197,0.18889,0.28135002,-46287500.0,"[{'text': '매집 구간', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +18.4%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (14.23%)', 'cls': 'negative'}]","{'mfc': 57, 'wyckoff': 100, 'stochastic': 44.914286378872745, 'obv': 25, 'bollinger': 0, 'momentum_quality': 92.2, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(60.1)}","{'base_tech_score': np.float64(60.1), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 10, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 2.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,11.49,1.74,1.74,False,False
GRAL,"GRAIL, Inc.",$69.48,69.4800033569336,Healthcare,Diagnostics & Research,9.59,15.9,67.0,0.050240003,False,False,False,50.9,Markup,"{'trend': 100, 'momentum': 48.7, 'flow': 100, 'volatility': 43, 'structure': 80.0, 'momentum_quality': 23.7, 'insider': 50.0}",-3.5,8.850323407326588,0.1832,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,하단,정배열,-0.7,10.0,상승,1646064.4526397977,,0.257,0.49707,-3.31998,-103579128.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +8.9%)', 'cls': 'negative'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '거래량 폭발', 'cls': 'neutral'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}, {'text': '🔴 영업손실(-332%)', 'cls': 'negative'}, {'text': '🔴 적자기업(PER<0)', 'cls': 'negative'}, {'text': '🚨 공매도 비중 주의 (18.32%)', 'cls': 'negative'}]","{'mfc': 67, 'wyckoff': 80, 'stochastic': 27.41427271834805, 'obv': 75, 'bollinger': 100, 'momentum_quality': 23.7, 'regime_score': 50, 'rr_score': 72.7, 'base_tech': np.float64(61.7)}","{'base_tech_score': np.float64(61.7), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': 15.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,9.59,2.37,2.37,False,False
KDP,Keurig Dr Pepper Inc.,$30.01,30.010000228881836,Consumer Defensive,Beverages - Non-Alcoholic,-1.19,15.2,41.6,0.04977,False,False,False,42.5,Distribution,"{'trend': 53.0, 'momentum': 39.5, 'flow': 0, 'volatility': 78, 'structure': 30.0, 'momentum_quality': 27.6, 'insider': 50.0}",2.0,-5.9995874386337364,0.051599998,Underweight,매도 우위 (투매 경고 - 강한 하방 압력),False,하락,하단,혼합,-2.0,0.0,하락,-66364077.09883132,-0.74,0.756,0.50956,0.13011,4893250048.0,"[{'text': '분산 경고', 'cls': 'negative'}, {'text': 'Squeeze 대기', 'cls': 'neutral'}, {'text': '🚨 EPS 급락(-74%)', 'cls': 'negative'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 42, 'wyckoff': 30, 'stochastic': 11.238521639477213, 'obv': 25, 'bollinger': 100, 'momentum_quality': 27.6, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(36.4)}","{'base_tech_score': np.float64(36.4), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 0.0, 'weekly_penalty': 0.0, 'resistance_penalty': 0.0, 'rr_penalty': 0.0, 'cmf_confluence_val': -6, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 0.0, 'fund_penalty': 10.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,-1.19,0.9,0.9,False,False
BMNR,"BitMine Immersion Technologies,",$18.82,18.81999969482422,Financial Services,Capital Markets,2.84,14.6,65.5,0.00695,False,False,False,60.4,Markup,"{'trend': 60.0, 'momentum': 78.1, 'flow': 93.0, 'volatility': 23, 'structure': 80.0, 'momentum_quality': 81.1, 'insider': 50.0}",-8.0,38.20693432683093,0.081499994,Tactical Overweight,매수 우위 (강력 매수 - 다중지표 강세 컨플루언스 확인),False,상승,상단,혼합,10.6,10.0,상승,-26018082.9292841,,21.678,0.84438,0.08424,-518096224.0,"[{'text': '상승 추세', 'cls': 'positive'}, {'text': '🚨 강력한 하방 압력(공매도 급증 +38.2%)', 'cls': 'negative'}, {'text': '⚠️ 주봉 역배열(하락추세)', 'cls': 'negative'}, {'text': '⚠️ 장기 매물대(저항선) 충돌 위험', 'cls': 'negative'}, {'text': '🔥 Accumulation Confluence (CMF+ADL)', 'cls': 'positive'}, {'text': 'OBV 상승', 'cls': 'positive'}, {'text': '🚀 매출 고성장', 'cls': 'positive'}]","{'mfc': 66, 'wyckoff': 80, 'stochastic': 49.58790946466646, 'obv': 75, 'bollinger': 0, 'momentum_quality': 81.1, 'regime_score': 50, 'rr_score': 100, 'base_tech': np.float64(64.4)}","{'base_tech_score': np.float64(64.4), 'insider_bonus': 0.0, 'deviation_penalty': 0.0, 'blowoff_penalty': 0.0, 'short_excessive_penalty': 25, 'weekly_penalty': 10, 'resistance_penalty': 15, 'rr_penalty': 0.0, 'cmf_confluence_val': 0.0, 'penny_penalty': 0.0, 'penny_non_acc_penalty': 0.0, 'scalping_bonus': 10.0, 'fund_penalty': -5.0, 'macd_reversal_bonus': 0.0, 'sector_rs_bonus': 0.0, 'confluence_bonus': 0.0, 'short_squeeze_bonus': 0.0, 'ai_momentum_bonus': 0.0}",N/A,,,,,2.84,0.75,0.75,False,False
